93,2,-1,402,126,436,167,mask,-1,430,108,480,168,mask
94,2,-1,391,124,426,166,mask,-1,421,108,471,168,mask
95,2,-1,391,124,426,166,mask,-1,421,108,471,168,mask
96,2,-1,386,125,419,165,mask,-1,417,108,467,168,mask
97,2,-1,383,125,416,164,mask,-1,413,109,462,168,mask
98,2,-1,370,116,412,160,mask,-1,403,110,452,169,mask
99,2,-1,370,116,412,160,mask,-1,403,110,452,169,mask
100,2,-1,370,116,412,160,mask,-1,403,110,452,169,mask
101,2,-1,355,116,398,161,mask,-1,390,109,439,168,mask
102,2,-1,351,117,393,161,mask,-1,386,108,434,166,mask
103,2,-1,351,117,393,161,mask,-1,386,108,434,166,mask
104,2,-1,351,117,393,161,mask,-1,386,108,434,166,mask
105,2,-1,342,119,384,163,mask,-1,377,107,425,165,mask
106,2,-1,342,119,384,163,mask,-1,377,107,425,165,mask
107,2,-1,333,121,374,164,mask,-1,368,106,418,166,mask
108,2,-1,328,122,369,165,mask,-1,363,106,413,167,mask
109,2,-1,323,122,365,166,mask,-1,359,105,410,167,mask
110,2,-1,319,121,360,163,mask,-1,355,105,406,166,mask
111,2,-1,319,121,360,164,mask,-1,355,105,406,166,mask
112,2,-1,309,118,353,164,mask,-1,348,104,398,164,mask
113,2,-1,304,119,346,163,mask,-1,344,104,394,165,mask
114,2,-1,300,117,341,160,mask,-1,340,104,390,164,mask
115,2,-1,291,116,332,159,mask,-1,339,111,384,166,mask
116,2,-1,291,116,332,159,mask,-1,339,111,384,166,mask
117,2,-1,287,115,327,157,mask,-1,335,112,379,166,mask
118,2,-1,283,115,323,157,mask,-1,331,112,376,167,mask
119,2,-1,283,115,323,157,mask,-1,331,112,376,167,mask
120,2,-1,274,114,314,156,mask,-1,322,113,367,168,mask
121,2,-1,270,115,311,158,mask,-1,318,116,362,170,mask
122,2,-1,270,115,311,158,mask,-1,318,116,362,170,mask
123,2,-1,261,118,301,160,mask,-1,308,116,351,168,mask
124,2,-1,256,119,297,162,mask,-1,302,115,345,168,mask
125,2,-1,256,119,297,162,mask,-1,303,115,346,168,mask
126,2,-1,256,119,297,162,mask,-1,303,115,346,168,mask
127,2,-1,243,122,283,164,mask,-1,286,116,330,170,mask
128,2,-1,243,122,283,164,mask,-1,286,116,330,170,mask
129,2,-1,243,122,283,164,mask,-1,286,116,330,170,mask
130,2,-1,230,121,269,162,mask,-1,272,116,316,170,mask
131,2,-1,230,121,269,162,mask,-1,272,116,316,170,mask
132,2,-1,230,121,269,162,mask,-1,272,116,316,170,mask
133,2,-1,230,121,269,162,mask,-1,272,116,316,170,mask
134,2,-1,217,120,255,160,mask,-1,260,113,304,166,mask
135,2,-1,211,119,250,160,mask,-1,256,112,300,165,mask
136,2,-1,202,118,238,156,mask,-1,247,112,292,167,mask
137,2,-1,202,118,238,156,mask,-1,247,112,292,167,mask
138,2,-1,202,118,238,156,mask,-1,247,112,292,167,mask
139,2,-1,186,118,223,157,mask,-1,234,114,280,170,mask
140,3,-1,186,118,223,157,mask,-1,234,114,280,170,mask,-1,614,151,663,203,mask
141,3,-1,186,118,223,157,mask,-1,234,114,280,170,mask,-1,614,151,663,203,mask
142,3,-1,186,118,223,157,mask,-1,234,114,280,170,mask,-1,614,151,663,203,mask
143,3,-1,170,122,207,160,mask,-1,221,114,267,170,mask,-1,605,151,654,203,mask
144,3,-1,170,122,207,160,mask,-1,221,114,267,170,mask,-1,605,151,654,203,mask
145,3,-1,170,122,207,160,mask,-1,221,114,267,170,mask,-1,605,151,654,203,mask
146,3,-1,170,122,207,160,mask,-1,201,111,247,167,mask,-1,595,151,646,205,mask
147,3,-1,170,122,207,160,mask,-1,201,111,247,167,mask,-1,595,151,645,204,mask
148,3,-1,170,122,207,160,mask,-1,201,111,247,167,mask,-1,597,152,645,203,mask
149,3,-1,126,121,173,170,mask,-1,189,110,235,166,mask,-1,588,152,638,205,mask
150,3,-1,120,120,166,168,mask,-1,186,110,232,166,mask,-1,585,152,636,206,mask
151,4,-1,114,120,161,169,mask,-1,181,109,227,165,mask,-1,585,152,633,203,mask,-1,531,141,576,188,mask
152,4,-1,110,120,156,168,mask,-1,177,109,224,167,mask,-1,579,151,633,208,mask,-1,527,141,573,189,mask
153,4,-1,110,120,156,168,mask,-1,177,109,224,167,mask,-1,579,151,633,208,mask,-1,527,141,573,189,mask
154,4,-1,92,120,140,170,mask,-1,165,110,211,167,mask,-1,573,150,627,207,mask,-1,517,140,566,191,mask
155,4,-1,93,121,140,170,mask,-1,165,110,211,167,mask,-1,573,150,627,207,mask,-1,517,140,566,191,mask
156,4,-1,87,122,135,172,mask,-1,160,112,206,169,mask,-1,571,151,623,206,mask,-1,514,139,561,188,mask
157,4,-1,87,122,135,172,mask,-1,160,112,206,169,mask,-1,571,151,623,206,mask,-1,514,139,561,188,mask
158,4,-1,81,123,129,173,mask,-1,156,113,202,170,mask,-1,569,150,622,206,mask,-1,511,140,559,190,mask
159,4,-1,81,123,129,173,mask,-1,156,113,202,170,mask,-1,569,150,622,206,mask,-1,511,140,559,190,mask
160,4,-1,81,123,129,173,mask,-1,156,113,202,170,mask,-1,569,150,622,206,mask,-1,511,140,559,190,mask
161,4,-1,81,123,129,173,mask,-1,156,113,202,170,mask,-1,569,150,622,206,mask,-1,511,140,559,190,mask
162,4,-1,56,130,106,182,mask,-1,133,116,181,174,mask,-1,556,151,608,206,mask,-1,498,136,549,190,mask
163,4,-1,56,130,106,182,mask,-1,133,116,181,174,mask,-1,556,151,608,206,mask,-1,498,136,549,190,mask
164,4,-1,56,130,106,182,mask,-1,133,116,181,174,mask,-1,556,151,608,206,mask,-1,498,136,549,190,mask
165,4,-1,34,131,86,185,mask,-1,113,115,162,175,mask,-1,542,149,595,206,mask,-1,486,135,539,191,mask
166,4,-1,34,131,86,185,mask,-1,113,115,162,175,mask,-1,542,149,595,206,mask,-1,486,135,539,191,mask
167,5,-1,24,130,75,183,mask,-1,103,114,153,175,mask,-1,535,150,588,206,mask,-1,478,135,533,193,mask,-1,441,135,485,187,face
168,5,-1,24,130,75,183,mask,-1,103,114,153,175,mask,-1,535,150,588,206,mask,-1,478,135,533,193,mask,-1,441,135,485,187,face
169,5,-1,19,130,71,185,mask,-1,99,114,150,176,mask,-1,532,150,584,205,mask,-1,475,134,531,193,mask,-1,437,135,481,187,face
170,5,-1,19,130,71,185,mask,-1,99,114,150,176,mask,-1,532,150,584,205,mask,-1,475,134,531,193,mask,-1,437,135,481,187,face
171,5,-1,10,128,63,183,mask,-1,89,114,141,177,mask,-1,523,151,575,206,mask,-1,468,135,523,192,mask,-1,430,135,473,186,face
172,5,-1,10,128,63,183,mask,-1,89,114,141,177,mask,-1,523,151,575,206,mask,-1,468,135,523,192,mask,-1,430,135,473,186,face
173,5,-1,-3,129,51,185,mask,-1,75,116,127,179,mask,-1,512,154,562,207,mask,-1,457,135,512,192,mask,-1,417,133,461,185,face
174,5,-1,-6,131,46,185,mask,-1,70,116,122,179,mask,-1,507,155,558,209,mask,-1,454,134,509,191,mask,-1,414,133,458,185,face
175,5,-1,-6,131,46,185,mask,-1,70,116,122,179,mask,-1,507,155,558,209,mask,-1,454,134,509,191,mask,-1,414,133,458,185,face
176,5,-1,-16,133,37,188,mask,-1,60,119,112,183,mask,-1,497,156,548,210,mask,-1,447,133,505,193,mask,-1,407,131,451,183,face
177,5,-1,-16,133,37,188,mask,-1,60,119,112,183,mask,-1,497,156,548,210,mask,-1,447,133,505,193,mask,-1,407,132,451,184,face
178,5,-1,-22,134,33,191,mask,-1,55,120,107,183,mask,-1,493,155,544,209,mask,-1,444,133,503,195,mask,-1,404,131,448,182,face
179,5,-1,-26,137,28,194,mask,-1,50,121,102,184,mask,-1,489,155,538,207,mask,-1,441,132,501,195,mask,-1,400,132,443,182,face
180,5,-1,-29,137,24,192,mask,-1,44,121,97,186,mask,-1,484,154,534,207,mask,-1,438,131,499,194,mask,-1,397,132,440,183,face
181,5,-1,-29,137,24,192,mask,-1,33,122,85,186,mask,-1,474,154,523,206,mask,-1,431,133,493,197,mask,-1,389,133,433,185,face
182,5,-1,-29,137,24,192,mask,-1,28,122,80,186,mask,-1,470,154,518,205,mask,-1,428,131,491,197,mask,-1,386,134,429,185,face
183,4,-1,23,122,76,186,mask,-1,464,153,513,205,mask,-1,425,134,486,198,mask,-1,382,135,425,186,face
184,4,-1,23,122,76,186,mask,-1,470,153,519,205,mask,-1,434,138,481,192,mask,-1,382,135,425,186,face
185,4,-1,17,122,71,188,mask,-1,465,153,514,205,mask,-1,431,138,478,192,mask,-1,380,135,423,185,face
186,4,-1,14,123,66,187,mask,-1,460,153,510,206,mask,-1,428,138,476,193,mask,-1,378,136,420,186,face
187,4,-1,8,124,59,187,mask,-1,452,153,501,204,mask,-1,421,138,469,193,mask,-1,371,137,413,186,face
188,4,-1,8,124,59,187,mask,-1,452,153,500,204,mask,-1,421,138,469,193,mask,-1,371,137,413,186,face
189,4,-1,5,124,56,187,mask,-1,447,154,495,205,mask,-1,417,137,468,196,mask,-1,368,137,410,187,face
190,4,-1,3,125,54,187,mask,-1,444,154,491,203,mask,-1,414,136,465,195,mask,-1,365,137,407,187,face
191,4,-1,3,125,54,187,mask,-1,444,154,491,203,mask,-1,414,136,465,195,mask,-1,365,137,407,187,face
192,4,-1,-4,124,48,187,mask,-1,435,155,481,204,mask,-1,408,141,455,195,mask,-1,359,137,401,186,face
193,4,-1,-4,124,48,187,mask,-1,435,155,481,204,mask,-1,408,141,455,195,mask,-1,359,137,401,186,face
194,4,-1,-6,126,46,190,mask,-1,430,155,476,204,mask,-1,405,141,452,195,mask,-1,356,137,398,186,face
195,4,-1,-7,129,42,189,mask,-1,425,155,472,205,mask,-1,402,142,448,195,mask,-1,352,136,394,186,face
196,5,-1,-14,134,35,194,mask,-1,414,154,460,202,mask,-1,393,143,437,193,mask,-1,343,136,385,186,face,-1,632,124,669,173,face
197,5,-1,0,134,35,194,mask,-1,414,154,460,202,mask,-1,393,143,437,193,mask,-1,343,136,385,186,face,-1,632,124,669,173,face
198,5,-1,-3,135,32,196,mask,-1,410,154,455,201,mask,-1,390,144,432,192,mask,-1,341,136,382,184,face,-1,630,126,666,173,face
199,5,-1,-6,138,29,197,mask,-1,405,153,452,202,mask,-1,386,144,429,192,mask,-1,337,137,379,187,face,-1,626,125,663,174,face
200,5,-1,-8,139,27,198,mask,-1,402,153,447,200,mask,-1,382,143,424,191,mask,-1,333,137,375,187,face,-1,623,123,661,174,face
201,5,-1,-8,143,23,197,mask,-1,393,153,438,200,mask,-1,374,144,416,192,mask,-1,326,137,367,186,face,-1,615,121,654,172,face
202,5,-1,-8,143,23,197,mask,-1,393,153,438,200,mask,-1,374,144,416,192,mask,-1,326,137,367,186,face,-1,615,121,654,172,face
203,5,-1,-10,151,17,197,mask,-1,384,153,430,201,mask,-1,365,145,406,191,mask,-1,321,139,361,186,face,-1,609,121,647,172,face
204,5,-1,-10,151,17,197,mask,-1,384,154,429,201,mask,-1,365,145,406,191,mask,-1,319,138,361,188,face,-1,609,121,647,172,face
205,5,-1,-10,151,17,197,mask,-1,384,154,429,201,mask,-1,365,145,406,191,mask,-1,321,139,361,186,face,-1,609,121,647,172,face
206,5,-1,-10,151,17,197,mask,-1,384,154,429,201,mask,-1,365,145,406,191,mask,-1,321,139,361,186,face,-1,609,121,647,172,face
207,5,-1,-16,152,12,201,mask,-1,371,154,416,201,mask,-1,350,142,394,192,mask,-1,306,137,348,187,face,-1,601,122,638,170,face
208,5,-1,-16,152,12,201,mask,-1,371,154,416,201,mask,-1,350,142,394,192,mask,-1,306,137,348,187,face,-1,601,122,638,170,face
209,5,-1,-16,152,12,201,mask,-1,359,155,407,205,mask,-1,342,141,385,190,mask,-1,298,135,341,186,face,-1,595,121,634,172,face
210,5,-1,-16,152,12,201,mask,-1,359,155,407,205,mask,-1,342,141,385,190,mask,-1,298,135,341,186,face,-1,595,121,634,172,face
211,3,-1,351,155,396,202,mask,-1,292,134,334,185,face,-1,589,122,626,171,face
212,3,-1,351,155,396,202,mask,-1,292,134,334,185,face,-1,589,122,626,171,face
213,3,-1,346,155,391,202,mask,-1,288,135,331,187,face,-1,586,122,623,170,face
214,3,-1,336,154,381,201,mask,-1,281,134,325,187,face,-1,579,123,615,171,face
215,3,-1,336,154,381,201,mask,-1,281,134,325,187,face,-1,579,122,614,169,face
216,3,-1,326,155,372,203,mask,-1,275,135,318,188,face,-1,571,121,609,171,face
217,3,-1,322,155,365,200,mask,-1,272,135,315,188,face,-1,567,122,605,173,face
218,3,-1,322,155,365,200,mask,-1,272,135,315,188,face,-1,567,122,605,173,face
219,3,-1,322,155,365,200,mask,-1,272,135,315,188,face,-1,567,122,605,173,face
220,3,-1,302,155,346,201,mask,-1,260,138,304,191,face,-1,550,123,588,173,face
221,3,-1,302,155,346,201,mask,-1,260,138,304,191,face,-1,550,123,588,173,face
222,4,-1,296,154,340,200,mask,-1,257,138,301,192,face,-1,546,122,585,173,face,-1,629,119,676,178,mask
223,4,-1,292,155,335,200,mask,-1,255,138,299,191,face,-1,541,122,580,173,face,-1,624,118,673,179,mask
224,4,-1,282,155,325,200,mask,-1,249,138,293,191,face,-1,534,121,571,170,face,-1,616,117,665,179,mask
225,4,-1,282,155,325,200,mask,-1,249,138,293,191,face,-1,534,121,571,170,face,-1,616,117,665,179,mask
226,4,-1,274,153,319,200,mask,-1,242,138,286,192,face,-1,526,119,563,168,face,-1,608,118,657,179,mask
227,4,-1,274,153,319,200,mask,-1,242,138,286,192,face,-1,526,119,563,168,face,-1,608,118,657,179,mask
228,4,-1,269,153,313,199,mask,-1,239,137,283,191,face,-1,522,118,559,167,face,-1,604,118,652,179,mask
229,4,-1,265,154,308,199,mask,-1,236,137,280,191,face,-1,519,119,555,166,face,-1,600,116,649,177,mask
230,4,-1,265,154,308,199,mask,-1,236,137,280,191,face,-1,519,119,555,166,face,-1,600,116,649,177,mask
231,4,-1,252,153,294,197,mask,-1,226,137,268,188,face,-1,509,118,545,166,face,-1,589,114,638,175,mask
232,4,-1,252,153,294,197,mask,-1,226,137,268,188,face,-1,509,118,545,166,face,-1,589,114,638,175,mask
233,4,-1,248,152,291,197,mask,-1,222,137,266,190,face,-1,505,118,541,166,face,-1,584,113,634,175,mask
234,4,-1,244,152,287,197,mask,-1,220,137,262,188,face,-1,501,119,537,167,face,-1,581,113,630,175,mask
235,4,-1,236,153,279,197,mask,-1,213,138,255,189,face,-1,495,120,530,166,face,-1,574,112,623,174,mask
236,4,-1,236,153,279,197,mask,-1,213,138,255,189,face,-1,495,120,530,166,face,-1,574,112,623,174,mask
237,4,-1,232,153,274,197,mask,-1,212,140,250,186,face,-1,492,121,526,166,face,-1,570,111,619,173,mask
238,4,-1,232,153,274,197,mask,-1,212,140,250,186,face,-1,492,121,526,166,face,-1,570,111,619,173,mask
239,4,-1,221,152,267,200,mask,-1,208,142,239,180,face,-1,484,122,518,167,face,-1,562,110,613,174,mask
240,4,-1,218,152,264,200,mask,-1,205,144,235,180,face,-1,481,122,515,166,face,-1,558,111,609,174,mask
241,4,-1,218,152,264,200,mask,-1,205,144,235,180,face,-1,481,122,515,166,face,-1,558,111,609,174,mask
242,4,-1,211,152,257,200,mask,-1,197,144,227,181,face,-1,474,122,507,166,face,-1,550,111,600,174,mask
243,4,-1,204,151,250,199,mask,-1,186,143,218,182,face,-1,467,122,501,166,face,-1,544,113,593,175,mask
244,4,-1,204,151,250,199,mask,-1,186,143,218,182,face,-1,467,122,501,166,face,-1,544,113,593,175,mask
245,4,-1,199,151,245,199,mask,-1,180,144,209,179,face,-1,461,121,493,164,face,-1,535,113,585,176,mask
246,4,-1,198,151,244,199,mask,-1,180,144,209,179,face,-1,461,121,493,164,face,-1,535,113,585,176,mask
247,4,-1,193,151,240,200,mask,-1,170,141,201,178,face,-1,455,120,486,161,face,-1,528,113,578,176,mask
248,4,-1,190,150,238,200,mask,-1,166,141,195,177,face,-1,451,119,482,160,face,-1,525,112,574,174,mask
249,4,-1,186,148,236,200,mask,-1,163,141,193,178,face,-1,448,120,479,160,face,-1,521,111,571,174,mask
250,4,-1,184,148,234,200,mask,-1,160,141,189,176,face,-1,445,120,477,163,face,-1,517,110,568,174,mask
251,4,-1,184,148,234,200,mask,-1,160,141,189,176,face,-1,445,120,477,163,face,-1,517,110,568,174,mask
252,4,-1,180,148,230,200,mask,-1,156,142,184,176,face,-1,442,120,473,161,face,-1,514,110,565,174,mask
253,4,-1,180,148,230,200,mask,-1,156,142,184,176,face,-1,442,120,473,161,face,-1,514,110,565,174,mask
254,4,-1,177,149,226,201,mask,-1,153,143,176,171,face,-1,438,121,470,163,face,-1,510,109,561,174,mask
255,4,-1,171,148,222,201,mask,-1,146,144,169,172,face,-1,432,122,463,163,face,-1,502,108,554,173,mask
256,4,-1,171,148,222,201,mask,-1,146,144,169,172,face,-1,432,122,463,163,face,-1,502,108,554,173,mask
257,4,-1,171,148,222,201,mask,-1,146,144,169,172,face,-1,432,122,463,163,face,-1,502,108,554,173,mask
258,4,-1,162,149,212,201,mask,-1,134,146,159,176,face,-1,422,123,453,165,face,-1,491,108,542,173,mask
259,4,-1,159,149,210,202,mask,-1,132,147,168,196,face,-1,419,123,450,164,face,-1,486,109,538,174,mask
260,4,-1,156,149,206,201,mask,-1,128,147,164,196,face,-1,416,122,446,162,face,-1,482,109,534,174,mask
261,4,-1,153,149,203,201,mask,-1,124,148,160,197,face,-1,413,121,446,165,face,-1,478,109,530,174,mask
262,4,-1,151,150,200,202,mask,-1,120,147,156,196,face,-1,409,120,443,165,face,-1,474,111,525,175,mask
263,4,-1,149,150,199,202,mask,-1,116,148,152,196,face,-1,407,120,441,165,face,-1,471,111,522,175,mask
264,4,-1,148,149,197,200,mask,-1,111,147,148,197,face,-1,404,119,437,163,face,-1,467,112,517,175,mask
265,4,-1,145,149,192,198,mask,-1,108,147,144,196,face,-1,401,119,434,163,face,-1,462,112,513,175,mask
266,4,-1,145,149,192,198,mask,-1,108,147,144,196,face,-1,401,119,434,163,face,-1,462,112,513,175,mask
267,4,-1,145,150,190,197,mask,-1,100,146,136,196,face,-1,396,118,429,162,face,-1,454,112,505,175,mask
268,4,-1,145,150,190,197,mask,-1,100,146,136,195,face,-1,396,118,429,162,face,-1,454,112,505,175,mask
269,4,-1,140,150,183,195,mask,-1,92,146,131,200,face,-1,391,117,423,159,face,-1,447,111,497,174,mask
270,4,-1,137,150,180,195,mask,-1,89,146,129,201,face,-1,388,117,420,160,face,-1,443,111,493,173,mask
271,4,-1,135,150,178,195,mask,-1,85,147,125,201,face,-1,386,117,418,160,face,-1,439,111,489,174,mask
272,4,-1,132,150,175,195,mask,-1,82,147,122,201,face,-1,383,117,416,161,face,-1,435,111,485,173,mask
273,4,-1,126,151,170,197,mask,-1,75,148,115,202,face,-1,378,118,410,161,face,-1,428,111,477,172,mask
274,4,-1,126,151,170,197,mask,-1,75,148,115,202,face,-1,378,118,410,161,face,-1,428,111,477,172,mask
275,4,-1,122,151,166,197,mask,-1,71,149,110,202,face,-1,375,119,408,162,face,-1,425,111,474,173,mask
276,4,-1,122,151,166,197,mask,-1,71,149,110,202,face,-1,375,119,408,162,face,-1,425,111,474,173,mask
277,4,-1,116,151,162,199,mask,-1,62,150,102,205,face,-1,369,118,403,163,face,-1,418,110,466,171,mask
278,4,-1,116,151,162,199,mask,-1,62,150,102,205,face,-1,369,118,403,163,face,-1,418,110,466,171,mask
279,4,-1,109,152,155,200,mask,-1,53,151,94,207,face,-1,363,118,395,161,face,-1,410,111,458,171,mask
280,4,-1,107,152,153,200,mask,-1,49,151,90,206,face,-1,360,118,392,160,face,-1,407,112,455,172,mask
281,4,-1,104,152,150,200,mask,-1,45,151,85,206,face,-1,358,118,389,159,face,-1,403,113,450,172,mask
282,4,-1,101,152,147,200,mask,-1,40,151,80,206,face,-1,355,118,385,158,face,-1,399,113,446,172,mask
283,4,-1,97,153,143,201,mask,-1,36,151,76,206,face,-1,352,118,383,159,face,-1,396,114,443,173,mask
284,4,-1,91,153,138,202,mask,-1,28,150,69,206,face,-1,346,118,377,159,face,-1,389,114,436,173,mask
285,4,-1,91,153,138,202,mask,-1,28,150,69,206,face,-1,346,118,377,159,face,-1,389,114,436,173,mask
286,4,-1,89,154,136,203,mask,-1,24,150,65,205,face,-1,344,118,374,158,face,-1,385,114,432,173,mask
287,4,-1,89,154,136,203,mask,-1,24,150,65,205,face,-1,344,118,374,158,face,-1,385,114,432,173,mask
288,4,-1,80,155,127,205,mask,-1,13,152,54,208,face,-1,334,118,365,159,face,-1,375,112,422,171,mask
289,4,-1,80,155,127,205,mask,-1,13,152,54,208,face,-1,334,118,365,159,face,-1,375,112,422,171,mask
290,4,-1,78,156,125,205,mask,-1,10,153,51,209,face,-1,332,118,362,158,face,-1,372,112,419,171,mask
291,4,-1,74,155,123,206,mask,-1,7,154,48,210,face,-1,329,118,360,159,face,-1,369,112,416,171,mask
292,4,-1,71,156,120,207,mask,-1,4,156,45,211,face,-1,326,118,357,159,face,-1,366,112,413,171,mask
293,4,-1,71,156,120,207,mask,-1,4,156,45,211,face,-1,326,118,357,159,face,-1,366,112,413,171,mask
294,4,-1,68,156,116,207,mask,-1,0,157,41,213,face,-1,323,119,353,159,face,-1,362,112,410,172,mask
295,4,-1,62,157,110,208,mask,-1,-6,157,37,215,face,-1,317,119,347,159,face,-1,357,111,404,170,mask
296,4,-1,59,156,108,208,mask,-1,-9,157,34,216,face,-1,314,119,344,159,face,-1,353,111,401,171,mask
297,4,-1,53,156,103,208,mask,-1,-12,164,26,215,face,-1,307,120,336,158,face,-1,347,111,395,171,mask
298,4,-1,53,156,103,208,mask,-1,-12,164,26,215,face,-1,307,120,336,158,face,-1,347,111,395,171,mask
299,3,-1,50,156,101,209,mask,-1,304,120,334,160,face,-1,344,111,392,171,mask
300,3,-1,50,156,101,209,mask,-1,304,120,334,160,face,-1,344,111,392,171,mask
301,3,-1,45,156,97,210,mask,-1,298,119,327,157,face,-1,338,111,386,171,mask
302,3,-1,45,156,97,210,mask,-1,298,119,327,157,face,-1,338,111,386,171,mask
303,3,-1,39,156,93,212,mask,-1,292,119,319,155,face,-1,331,112,378,171,mask
304,3,-1,37,156,91,213,mask,-1,289,118,317,155,face,-1,329,112,376,171,mask
305,3,-1,35,156,90,214,mask,-1,286,118,313,154,face,-1,326,113,372,171,mask
306,3,-1,32,157,88,215,mask,-1,283,118,310,154,face,-1,323,113,370,172,mask
307,3,-1,32,157,88,215,mask,-1,283,118,310,154,face,-1,323,113,370,172,mask
308,3,-1,26,158,84,218,mask,-1,274,117,301,153,face,-1,316,111,358,163,mask
309,3,-1,26,158,84,218,mask,-1,274,117,301,153,face,-1,316,111,358,163,mask
310,3,-1,22,159,80,220,mask,-1,267,117,296,155,face,-1,309,111,351,164,mask
311,3,-1,20,159,78,220,mask,-1,265,117,295,156,face,-1,309,111,351,164,mask
312,3,-1,18,160,76,221,mask,-1,261,118,291,158,face,-1,302,110,346,165,mask
313,3,-1,18,160,76,221,mask,-1,261,118,291,158,face,-1,302,110,346,165,mask
314,3,-1,18,160,76,221,mask,-1,261,118,291,158,face,-1,302,110,346,165,mask
